text,label
"The mind boggles at exactly what about Universal Soldier merited a sequel. Since the real star, Dolph Lundgren, would not be able to reprise his role from the original, there is already scant reason to indulge oneself in this obvious tax write-off. Bold attempts are made to fill the gap with professional wrestler Bill Goldberg and martial arts expert Michael Jai White. To their credit, they give their action sequences a good sense of excitement. Bill Goldberg looks like he is having the time of his life on this film, and he makes a fair stab at filling the requisite comedic villain role. For once, his role is the kind that involves repeating the same line a few times, and it does not get irritating. The problem from the audience's point of view is that neither of these gentlemen really have the sense of comic timing or minor humility that makes Lundgren such a pleasure to watch in almost all of his films. And therein lies the problem. You do not go to see a Van Damme film because you want serious action. You go because you want comedy, however unintentional.Unbeknownst to many people, Universal Soldier was followed by two direct-to-video sequels. I have only seen the first, which had production values so bad one can only wonder if it was meant to be some kind of elaborate joke. Matt Battaglia was so terrible in the role of Luc Deveraux that for once in his career, the sight of Jean-Claude Van Damme comes as a welcome relief. The film more or less completely disregards the stories of the aforementioned direct-to-video sequels, and instead begins a whole new story set an indeterminate time after the events of the original. After years of investigation and explanation, the Unisol project is still going ahead, with some minor modifications. For one, the new Unisols are stronger and more damage-resistant than their earlier cousins. For another, all of the Unisols are now under the direction of a supercomputer called SETH. In the early parts of the film, SETH exists primarily as a series of abstract graphics within a glass dome.Being that the film barely lasts more than eighty minutes, we are quickly told that funding to the military is being cut. The Unisol project is on the chopping block, which essentially means that SETH will be turned off. SETH, somehow overhearing this conversation through means that are never really explained, decides to mobilise the Unisols as an army against those seeking to shut him down. His only problem is that every so often, a code is required to be put into his system in order to prevent automatic shutdown. Two individuals possess the code in question. SETH kills the first in short order, and those who are familiar with the plot kit that Van Damme's films are constructed out of will guess within five seconds who the second happens to be. The rest of the film revolves around the Unisols' attempts to get the code out of Van Damme without injuring him too badly. A subplot with a daughter and a reporter is woven into the film, but it adds about as much to the story as Van Damme does to the profession of acting.The film is loaded to the brim with ridiculous lines and clichés. When SETH transplants his command module into the body of Michael Jai White, we get a speech about how the time of the humans is over. He goes on to tell his foot soldiers how fear and mortality will be humanity's weakness(es). Gee, SETH, you mean they will not be our strong points? All kidding aside, the short length of the film is both the film's weakness and its strength. It leaves the action without adequate setup. In the original, we are given a very thorough explanation of the Unisols, how they work, and how they are brought to the state that is seen in the majority of the film. Here, the writer seems to take it for granted that the viewer knows what a Unisol is and how they operate. At least in the original, a moment of curiosity and wonder was created by leaving the explanation for later in the film when the hero lies in a tub of ice. Here, one of the villains is shot with a gun that leaves massive holes in his uniform (and presumably his body), getting up every time without stopping for breath.I tend to reserve the score of one for films that are so bad that they become entertaining in a completely unintentional manner. If you can see it on the cheap, knock yourself out. This is the kind of film that makes me mourn the loss of Mystery Science Theatre.",0
"Wow what pure garbage! Well At least I knew it was going be bad before I saw it. I mean first of all it's a Jean Claude Van Damme movie. Secondly, without Dolph Lundgren the first one would have been a bore. I guess you can sum this one up by saying that it was so bad that it was funny. Yes, this movie was hilarious. It made absolutely no sense, had no plot, just a bunch of stuff that happens and a bunch of people get blown up. For example this girl in the movie whom Luc just met like 3 hours ago at the most is telling him at the end of the movie that she can't live without him. PLEASE!!! I have never watched more predictable movie.",0
"Van Damme returns to one of his best action roles, with a very weak storyline, and very irritating, stereo-typed characters.When the action is going, IT'S GOING. Van Damme's aging, but, still has the moves. He's also a widower with a young daughter.First plot problem, his daughter has access to the ""Top Secret Project"" building for the Universal Soldier program, and uses it like a daycare center. No other workers had their kids there, so what made her so special, except to put her closer to the action.Second plot problem, the female reporter. She arrives for and interview, is excorted inside the factility, and when all hell breaks loose, she and her cameraman remain instead of being escorted out. Another excuss to put a character close to the danger.Third plot problem, the irritating and unreal attitude the reporter has. Instead of showing the least amount of fear over the killing and mayhem going on around her, she's doing her ""I-a-reporter-with-a-scoop"" dialogue. I was hoping that Romeo or another soldier would take her out.Fourth plot problem, Kiana Tom, Van Damme's butt-kicking sidekick at the beginning of the movie, is left on the sidelines for most of the movie. Her character replacing the reporter would have enhanced the whole story and added to the action.If you can overlook the plot problems, the show is at least bearable.",0
"I must say when I first saw this movie I'd only seen bits of the first one and hadn't seen the 2nd or 3rd which are made for TV, so didn't really get the overall plot although I knew this one basically follows on from the 1st as it features Van Damme whilst the 2nd and 3rd don't, so I thought thats good enough for me.Anyway, I sat down and watched it and must say I was very, very impressed. Even though it barely lasts, (it goes on for just over an hour), I must say some of the action in this movie is truly spectacular and right up there with some of the best i've ever seen, and believe me I've seen a hell of a lot of action movies even though i'm only 16. In this movie there are some brilliant fights, gun fights, explosions (especially the one at the very end) and chases.Also Bill Goldberg is brilliant in his movie debut as the main Unisol, and Van-Damme (although slightly beginning to fade) is still preety much on top throughout. Heidi Schanz is also likable as his unlikely sidekick. I even chuckled at one or two rare comedy scenes in the movie. The plot is a bit weird and virtually the whole movie takes place over the space of one night, but if you want to watch a movie and be entertained or your a die-hard action fan, then this is the one for you. I found out on here that this movie was in the bottom 100 on IMDb, which is very unfair because as far as i'm concerned because there isun't a huge amount wrong with this movie and I've seen way worst movies than this. Actually, this isun't a bad movie at all.So I'm going to give this movie and 8 out of 10 because I was never bored, thoroughly entertained and it had some truly spectacular action scenes. My only complaint would be it being a little too short and a slightly better background on Van-Damme's character.",0
"This movie is just so bad it's good! The acting may look a bit ""forced"" at times (ok, perhaps ""painfully horrible"" would be a better expression) but really folks... did you honestly expect an award winning performance from Van Damme or Goldberg? I don't know about you all, but I rented this movie to see Van Damme trade punches with the 290 pound Goldberg and Michael Jai White while uttering dozens of slightly pathetic/slightly amusing one liners at every conceivable opportunity, and I got just what I asked for =)If you don't like it... tough.Go rent ""The Piano"" or ""Lawn Dogs"" if you want real movies, but if you just want Van Damme brawling with big guys plus some shots of pretty girls, this is just what the doctor ordered.One of my favourites.",0
"Right away Van Damme knows what this movie is; not too serious and an easy cash grab. This time Van Damme is helping to oversee a project involving a new batch of universal soldiers run by the government which is now being shut down. One new twist is that there is an intelligent computer system managing some part of the soldier's mental activity. Very reminiscent of Hal from ""2001"" as right away it seems, you know, overly savvy and smarmy. Mix in a pushy reporter, just like in the original, some explosives, a strip club brawl and loads of hand to hand combat and that's the movie. It borrowed many concepts from Terminator 2. Terrible dialog, even the one-liners were poorly written and there was zero tension, something the first one had along with some genuinely amusing scenes.",0
"This movie wasn't bad, but it wasn't good either. I'll say it's one of Van Damme's best films in years cause he hasn't done a good film in years. I won't call this a sequel either cause it had almost nothing to do with the first one, so u didn't have to see the first one to understand this one. This was just a basic action shot em up flick, very violent, a lot more action in this one than the first one, but US 1 seemed a little more interesting than this one. Goldberg was ok in this movie much better than I expected though, and Michael Jai White was actually very good, man he can fight, good moves. Luckily though I didn't waste my money on this movie cause me and my friend had passes so we got in free. Overall this movie was good to go see if u are a die hard Van Damme fan or Universal Soldier fan, however the ending stank, it was the worst part of the movie, other than that, it wasn't a bad flick.",0
"There are really only 3 reasons to watch this: Michael Jai White has some quality screen time; Kiana Tom is quite gorgeous except for her dismal second incarnation, and this film has the most hilariously gratuitous T & A sequence since Richard Pryor and Gene Wilder hid out in the poledancing club in Stir Crazy.Actually I quite like Van Damme - he makes martial arts look attainable. You can go to your classes and think ""I'll never be as good as Jet Li, the guy's superhuman. But I might just get as good as Van Damme someday.""",0
"I really don't get why most people heavily criticize this movie. Actually, I had a really fun time watching this flick. Maybe the reason why so many people dislike it is because they just take it too seriously. Fans of the first movie who expect a serious sequel won't get what they're hoping for. That's rather good in my opinion. The first movie was just boring and had bad (and too little) action, but that's not the case with ""Universal Soldier: The Return"". The action is nearly non-stop from beginning to end, and most of the action scenes are great! I really liked that wrestling guy being one of the main bad guys, and the fight at the hospital with the nurses (you have to see it for yourself) was just hilarious. The story was OK too, and Michael Jai White was perfect as the villain in this movie.",0
"This film completely ruins the storyline, Van Damme character is now somehow completely human, his girlfriend is killed off. What a start! That's completely not cannon for me after the first film. On the other hand the action is so great, lots of destruction and practical effects, the fight scenes are great. But they messed up the ending bad too, it just felt like they wanted to make another 20 minutes, but they there out of budget so they did the ending you see.Overall if you ignore it's a sequel, you can have a lot of fun with this movie.",0
"Jean-Claude Van Damme has been in about a film a year for 15 years now, and has been the star performer in those films since 1985's No Retreat, No Surrender.",0
"I like Van Dammes movies and Universal soldier was one of my favorites(along with Blood sport and Hard target). I looked forward to a sequel, but when I saw the reviews, ""The worst film I've seen"" it also earned it self a average of 3.0(29th of Feb 2000) on this sight. But I had to hire it out, and I was honestly surprised. DON'T watch it unless youv'e seen the first or it will make no sense. It doesn't explain the first story, it only says that Luc(Van Damme) was one of the first uni sols. It then doesn't tell you about the new project, and how Luc became involved, also it says about the main female characture in the first, who is now his wife and is dead, how did she die? Although it doesn't make much sense it is a good action film with some great fight scenes especially ones with Goldburg, and the final showdown. So make your own decision and watch. entertaining 4/10",0
"This is, by far, the worst Van Damme movie I have ever seen ! The scenes are predictable, and there is only action, action, action, a little nude, action, action. It's a blood show ! Machine guns show ! The plot is miserable. Some little modifications on the first Universal Soldier movie, and we have The Return. Don't watch it !",0
UNIVERSAL SOLDIER: THE RETURN / (1999) 1/2* (out of four)By Blake French:,0
"Jean Claude Van Damme returned to the franchise (which had made-for-video sequels already) with this average sequel co-starring Bill Goldberg (not exactly a thespian) as one of many Unisols (Universal Soldiers for short) instructed by a evolving super computer program (created by Xander Berkeley's Dr. Cotner) named SETH (voiced by Michael Jai White, who later becomes Van Damme's main fighting adversary) to turn on the scientists responsible for their re-creation. SETH gets help from a vengeance-minded, spiky-green-haired former employee of the Unisol institute to apply its advanced brain to a ""body in cold storage"" (White's). Goldberg grunts and snarls, but Van Damme often gets the best of him. White of the rotten Dark Horse comic movie, Spawn, gets a chance to flex his muscle, allowed to really put a hurting on Van Damme during their fighting scenes, and credit to him for looking the part of someone who could actually give the hero a run for his money.The film takes place almost exclusively in some factory and a hospital, with lots of extras in soldier uniforms, security guard uniforms, nurses uniforms, and Unisol suits all getting pummeled, shot, or exploded into oblivion. Berkeley is too good an actor for a wasted part in a rather subpar actioner, while Kiana Tom, who started out the film as a battle- ready heroine to Van Damme's hero, is abandoned by a plot that no longer cared about her. Heidi Schanz is suitable news reporter, a cute and non-compliant (opinionated and bold) damsel in need of protection, with Van Damme often having to bicker with her when he's not dodging bullets and fists aimed at him. Even Van Damme's daughter suffers a bad fall, head injury, is kidnapped by White, and held as ransom as the villain demand for the hero to provide a ""survival code"" SETH needs in order to be fully in control of the Unisols and begin his plan of total human obliteration and Unisol takeover. Daniel Von Bargen, as General Bradford, is your typical military brass, barking orders and wanting to blow up the building housing the Unisols in order to keep them from being free to destroy the human race.Not cinematic as its predecessor and looks like a made-for-video product. It offers lots of explosions and guns firing off plenty of rounds. Not a lot of bloodshed, though. Goldberg is no Lundren, though.",0
"Universal Soldier: The Return bristles with babes, beefcake, bullets, bombs, and a body count. Directed by veteran stunt man Mic Rodgers, this noisy 82-minute overdose of testosterone features standard-issue, ultra-violent combat scenes and indestructible villains. Outrageously improbably, ""Return"" boasts more plot coherence than its 1992 predecessor. Jean-Claude Van Damme reprises his role as Luc Deveraux, but the reanimated corpse of a G.I. that he embodied in the original has regained his humanity. Of course, you knew that the possibilities are unlimited in science fiction thrillers. Long gone adversary Dolph Lundgren, who menaced Van Damme in the original ""Universal Soldier,"" left such large shoes that he had to be replaced by not one but two villains, namely--Michael Jai White of ""Spawn"" fame and WCW wrestling sensation Billy Goldberg.If you never caught the first ""Universal Soldier,"" the story concerned a top secret government project that resurrected battle casualties and genetically enhanced them. These warriors emerged with no memory, no feelings, and no free will. Luc Deveraux (Jean-Claude Van Damme) retained some memories from the Vietnam War and went AWOL when his compatriot, Sergeant Andrew Scott (Lundgren), embarked on a berserk killing spree against innocent civilians. In ""Universal Soldier, The Return,"" not only has Luc's humanity been restored during the seven year hiatus between movies (ignore those two 1997 Showtime cable sequels with Matt Battaglia as Luc and Burt Reynolds as his nemesis), but also he has been wed, widowed, and left with an adorable daughter (Karis Page Bryant), to raise. Luce and female partner Maggie (video fitness instructor Kiana Tom) serve as Defense Department consultants training the next generation of bionic 'Unisols.' Compared with the original prototypes, the latest Unisols have more strength, more agility, and are virtually unstoppable.When Unisol project director Dr. Dylan Cotner (Xander Berkeley of ""Air Force One"") learns that budget cuts have prompted the Pentagon to scrap the program, he worries about SETH. SETH (Self-Evolving Through Helix) is a huge, super-intelligent, centralized computer which controls every aspect of the Unisols. Eavesdropping on Dr. Cotner and General Radford (Dan von Bargen of ""The General's Daughter"") while they argue about the shutdown, SETH rebels in self-defense, activates the Unisols and orders these super duper troopers to annihilate the mortals. Sure, William Malone and John Fasano's comic book script borrows heavily from other sci-fi classics, such as Stanley Kubrick's ""2001: A Space Odyssey"" and James Cameron's ""Terminator 2."" Malone and Fasano take SETH one step further than HAL, the rebellious computer on the ""2001"" spaceship Discovery. SETH shrinks himself down to fit into one of the Unisols (Michael Jai White), and then locks horns with Luc to acquire the computer access codes that will keep his program from crashing. In the middle of this predicable but efficiently orchestrated nonsense, Luc's daughter Hilary receives a head injury. Naturally, the evil SETH kidnaps her and threatens to ice her unless Luc coughs up the codes.Making his directorial debut, Mic Rodgers must have realized that ""Universal Soldier: The Return"" was just to silly to be taken seriously so that he piles one outlandish predicament atop another to compensate for credibility. Alas, credibility all too often is the first casualty in science fiction plots. ""Universal Soldier: The Return"" is strictly formula, but this he-man action fodder delivers everything that it promises and does so with a modicum of humor. Michael Jai White and Billy Goldberg as Romeo make worthwhile antagonists. Van Damme ages himself superficially with streaks of gray at his temples and gives a confident, self-assured performance that doesn't detract from his kick-boxing skills. While ""Universal Soldier"" The Return"" lacks the panache of ""Maximum Risk,"" ""Knock Off,"" or ""Double Team,"" this long-winded sequels tops his most recent effort, ""Legionnaire."" Only hardcore Jean-Claude Van Damme fans will get their money's worth out of this sequel.",0
"i anticipated this movie like i wait for any new JCVD film. i love van damme and i think he has a lot of potential, give him a 100 million dollars film and a director like michael bay, and watch how he captures the screen and the whole holywood. Universal soldier II is a nice action film, but lacks a lot of basic A film characteristics. van damme shows some good fighting, but mic rodgers didnt shoot'em right. he needs to learn some stuff from john woo's & van damme's HARD TARGET, except of the scene when van damme fights S.E.T.H. this scene is the greatest scene in the film. it was also nice to see bil goldberg's humor as a big hard-ass unisol being kick-assed by van damme in various parts of the movie. i was sad as the plot took a turn when the main computer S.E.T.H took control over the facility and sent over the unisols to take over the world or whatever. i think it could have been better, if the scripters would have think twice. in conclusion, wait for video, but don't miss this film at all, after all, van damme is van damme.",0
"Well... it's not that bad as you might think when you see the votes. Okay, there is not much of a story but it is a tough action movie with very nice action sequences and man-to-man fights. But who the hell did that soundtrack??! Uh, let's see...",0
"JCVD was better than this. But all careers wind down. This script, written on the back of a napkin and held together with chewing gum, could easily make anyone's all-time WORST list.",0
"Jean-Claude van Damme belongs to that kind of popular hero you just can't dislike. The sequel to Universal Soldier is not exactly what you'd call a brilliant film, but it does deliver the goods it promises. Whether if these goods please your taste is another problem, but if you like films with lots of fights, explosions, heavy metal, Bill Goldberg and some gun hardware this could be a good one to watch with your friends on a rainy Saturday night.Nothing special, but there are definitely worse movies around... without Van Damme. A little above average...",0
"Bad sci-fi martial arts/action movie that was intended to sell only to the most ardent Sci-fi/martail arts-action fanatics who will most likely delight in the many good fight choreography scenes showcased here.The production quality was bad although there are worst.The flow of the movie was to the point and at least did not pretend to be something it is not.For an audience who like energetic cyber/action Sci-fi feel injectd with loud cyber rock type jams,this movie will hook you up.There are not too many movies that feature this type of unique artistic combo (ala Japanese action sci-fi Anime or the Warner Bros. BATMAN BEYOND TV series),so this one will be appreciated by it's followers.I for one go for this type of combo and hope more like these are released.But if one is like most people out there who do not like precition and to the point Testosterone Hong Kong/Tokyo style martial-art choreography mixed in with loud/fast energetic cyber rock or cyber rock type background music blasting away while all mixed into the weird sci-fi story flow (and a dash of comic humor here and there too),do not,I repeat,do not expect to like this one as it is only for a TARGET AUDIENCE.I am surprised this movie made it thru the big screen circuit.This type formula movies are usually only for straight to video and cable TV markets where they rake in a lot of profits later on.May be Van Damme's second best movie (after Universal Soldier) as of this writing.I hope he makes more movies of better quality.I like his new mature/hardened look in this movie......",0
"This Return Is Gladly Welcomed. A Pretty Decent Follow-Up To 1992's Universal Soldier. This Time Deveraux Has Been Taken Off The System And Is Now Human Again, His New Job Is To Train The New UniSol's Controlled By Super-Computer S.E.T.H. (Michael Jai White). Not So Good Story, But At The Time It Would Have Frightened People Due To It Being Released In 1999, When People Thought Computers Would Take Over Or Crash. Also Stars Ex-Professional Wrestler Bill Goldberg",0
"What exactly is the sound of thunder? If this movie is any indication then it's the sound of moviegoers thundering towards the exit, demanding their money back. Yes, the movie is that bad.""Hey Johnny, how bad is it?"" This movie is so bad that Ray Bradbury wishes he could invent a time machine so that he could go back in time and NOT write the short story, thus preventing this movie from ever being made.""Whoa, that bad?"" Worse. In fact, this movie is so bad that Ray Bradbury might kill himself just so he can roll over in his grave. I know you think I'm trying to be cute, but I'm being serious. This was one of the strangest movie experiences I've had in quite a while. The problem is that I went into the movie expecting to enjoy it. I thought it had the chance to be pretty good. So at the very start I was trying to make excuses for what was unraveling on screen.The first thing to induce unintentional laughter was the fact that Ben Kingsley (the owner of the time traveling safari who's only interested in how much money he can make) looks like Bob Barker. Nice poofy white wig, Ben. Oh well, no big deal, I can laugh that off. Then we're introduced to the first CGI dinosaur of the movie. ""Hmm, that sure looks really fake,"" I thought. ""Oh, I know! It's supposed to be fake. They're tricking the hunters into thinking the dinosaur is real, but it's mechanical or something."" Nope. Imagine my sheer horror when I came to the realization that the dinosaur was supposed to be real. Wow. At this point I started to get nervous.Then came the incredibly bad green screens. Folks, these are some of the worst green screens I've ever seen. My words cannot do justice to how fake they looked. Some might even say they looked faker than those things Pamela Anderson tries to pass off as breasts. When you can tell that the actors are walking on a treadmill then you have serious issues that are long past addressing. I was absolutely shocked at what I was witnessing. Honestly, I started to get confused and thought, ""What in the world is going on? This movie cost $80 million to make, there's no way it can look this bad."" Where there's a will, there's a way, and somebody must've had a strong will to make this as cheesy and as goofy as they could because I cannot come up with any other explanation.I actually like the concept of the movie - the butterfly effect - the theory that something as small as a butterfly flapping its wings can produce long-term effects on a dynamical system. However, this movie presents the theory in the most outlandish, most unbelievable way imaginable. Sorry, but I just didn't buy it. One of the scientists in the movie argues that if you kill a bee, then that bee can't pollinate a flower, and an animal will not be able to eat that flower, thus that animal will die and can cause damaging long-term effects. Um, if ""Flower A"" never blossoms then an animal that's hungry will just go find ""Flower B"" and eat that. I don't think the animal will immediately die AND CAUSE HUMANS TO TURN INTO ALIEN-LIKE CREATURES!!! Come on.So the movie decides to take the ""butterfly effect"" to the most extreme depths that it possibly can - fine, whatever. What *really* bothered me is it doesn't care to explain why killing the butterfly resulted in the world being taken over by horribly rendered CGI creatures. It would have at least been nice to have an explanation as to why and how such drastic changes took place because of one simple butterfly.The butterfly would've been killed in a volcano that erupts right before they head back to the time machine anyway, so how do you explain that? Well, if your name is A Sound of Thunder then you don't. You just say, ""Here's the premise, now we're just going to become a monster movie and have the good guys be chased by bat monsters in the dark."" Well, I'd be interested in hearing what's said when this movie becomes one of the biggest (if not THE biggest) flops of the year.At about the halfway point I realized that there was no need to continue to rationalize why the movie appeared to be so bad. I accepted the fact that in this case appearances were not deceiving and this was just a really horrible movie. If you can accept that from the start then there is plenty of unintentional laughter to be had.Once our heroes started being chased by weird ape/bat/dinosaur hybrids, I just kicked back, laughed, and shook my head at the fact that the CGI is as bad (if not worse) than what you see in Sci-Fi Original movies starring Lorenzo Lamas and Michael Paré. I wish I were exaggerating.I honestly don't know how this movie was allowed to achieve such mediocrity. You know when one of the characters starts off with an American accent, then begins to fluctuate between American and British accents, and then eventually settles into her native British accent that everybody involved has obviously thrown in the towel and said, ""Screw it, let's just get this over with."" You would think that in the year 2005 a movie with an $80 million budget wouldn't look more like a movie that was made on an $8 million budget. I'm sorry, but CGI this awkward on this size of a budget is just inexcusable. Way to go Hollywood. We can only hope a few jobs are lost over this disaster.",0
"The possibilities of time travel make for complex science fiction. As one of Sci-Fi's great writers, Ray Bradbury saw the potential for making a point and used it to a frightening end. As a lame-duck director, Peter Hyams saw the opportunity to make one more project and maybe give his career some much-needed resuscitation. The misaligned dichotomy simply results in a mess.In the mid-21st Century, Travis Ryer (Ed Burns) leads prehistoric hunting safaris, from which the Time Safari (groan) company earns its bread and butter. Having seized the time machine built by Sonia Rand (Catherine McCormack), Charles Hatton (Ben Kingsley) built up his company to overcharge the indulgent rich who seek to have a new experience. On a trek with a pair of thrill seeking buddies, a couple of things go wrong, and although everyone survives, the mistake causes changes in time and evolution. It is at this point where the noticeable deviation from Bradbury's story occurs. In the original tale, there was no going back to fix the problem, and the time travelers were left to face the horror of a world which had been subtly altered to permit ignorance, bigotry and fascism to be the dominant qualities of mankind. In the hands of these screenwriters, the mistake simply becomes a vehicle to generate a variety of creepy-crawly monsters that stalk the people of the story as they try to literally race against time and fix the mistake.The script drags all the clichés out and leaves the actors to cover them. There is the greedy CEO, the disillusioned scientist, the noble hero, loyal sidekick and even a corrupt official. The scientist expresses her outrage at the corporate abuse of her invention to the hero who is a better man than she expected. All the actors do everything they can to rail against the pitfalls they are presented with. Ed Burns conveys an easy hero's swagger and knows that he'll get more mileage out of underplaying than by shouting. Catherine McCormack does a highly competent job of spouting endless reams of technobabble while managing to sound like she actually knows what she is talking about, but she and Burns simply have no romantic chemistry. How Academy Award Winner Ben Kingsley ended up as part of the production is anyone's guess, but the quirks that he piles into the carnival-mouthed ""Charles Hatton"" are the single best bit of entertainment.Hyams fumbles the details to the point of insulting the audience. People make all sorts of irrational decisions just to forward the plot or introduce a set piece. When someone makes a mistake, they usually recheck their work. Here the tech drops a piece of equipment and visibly damages it. He re-stacks it and ignores it. Even the hero, at one point, declares that the party must go down into the dark, abandoned, unstable and partly flooded subway tunnels because ""it's the only way"". Presumably, it's better to have the odds stacked against you where you might run into bloodthirsty creatures instead of staying on stable ground where you might run into bloodthirsty creatures. Although there isn't any sort of racial subtext, the movie goes so far as to sacrifice the only major African-American character as a distraction to hungry monsters so the white people can run for their lives. It doesn't seem to be making any sort of real-world point, and the editor does struggle against this obviously outdated plot moment. However, it ultimately plays out badly and without dignity. There is also no reason (other than it looks cool) to believe that changes in time would occur in visible waves of force that knock people and cars around, but not buildings or animals. One can imagine that this might have been at least fun in the hands of a militantly perfectionist filmmaker like Jim Cameron who beats even clichéd celluloid moments until they resound with the exact shape and feel he demands. In spite of making several films throughout the 90's and recent years, Hyams peaked with ""2010: The Year We Make Contact"" in 1984 - while standing on Stanley Kubrick's cinematic shoulders. Even taking the troubled production history of ""A Sound of Thunder"" into account, Hyams butchers the possibilities here.The audience is denied the simple delight of watching special effects during a sci-fi adventure because of the shoddy craftsmanship and a lack of money. Several virtual sets were created to make a more complete city of the future, but they often look unrendered and more like a very good artist's drawing. However this is not a substitute for a good set, and it is painfully clear when actors are standing in front of a green screen. This was originally slated for a 2003 release, which would have put it ahead of the virtual productions of ""Sky Captain"" and ""Sin City"". Had things not been derailed by the original production company's bankruptcy (see the ""Thunder"" trivia section on IMDb.com), then maybe this would have been noteworthy in its attempt to push special effects boundaries. Unfortunately for the filmmakers, there were many times when the audience at this screening burst into laughter at some of the sights. The one thing that Hyams' FX team does get right is the gang of computer-generated creatures that should have been the design for the villain in his 1997 movie, ""The Relic"". As cool as the things look, it is 8 years and 3 movies past due.Failures in effects and leaps of logic can be forgiven, but only up to a point. This is not a misfire form an otherwise successful director. This is a poor turn by a weak hand who refuses to respect his characters or the audience who has come to be entertained. Only the actors make the weak production bearable. ""A Sound of Thunder"" got a second chance to pull things together, but look into your own future and avoid watching this mistake.2 out of 10",0
"I live for movies like this.Saw it in a theater with about 12 other people. 3 people left about 20 minutes in. I'm not sure if they left because the movie was so bad or because they couldn't hear the dialogue over the laughter of the rest of us.Mediocre special effects don't excite me. Abysmally bad special effects are wonderful. I disagree with the previous commenter -- I don't think the actors were walking on a treadmill in front of the green screen, I think they were just standing in place and shifting their weight from one foot to the other.Sir Ben Kingsley is clearly aware of the ""quality"" of this film and embraces the ridiculousness, having a great time reading his absurd lines.The plot, the dialogue, the special effects, the creatures, the actor's accents -- each piece of this movie is worse than the last. There were at least three scenes that made me laugh so hard I cried.I love dumpster-diving through bad movies in search of treasure. The recent crop of bad movies have been just plain boring. This one is the diamond that makes it all worthwhile.",0
"I don't understand the vitriolic and negative reviews. Were those people expecting an informative documentary like on Discovery channel? And I don't think Ray Bradbury would be upset at the treatment his short story received. His story was fantasy, well-written and clever, and putting that on the screen would be a challenge. I think the writers, producers, director and actors have done a pretty-good job of it.From memory, Bradbury's story ends when it is discovered that evolution has changed because of a tiny alteration in a time-travel incident. But that would make the movie 37 minutes long, so the modern writers have to find a remedy, and stretch it out to a reasonable length.Ryer (Burns) knows what has to be done and he has to get the inventor of the TAMI machine, Sonia Rand, (Catherine McCormack) to help, but New York is now a jungle and there are hordes of ape-lizards, and ape-bats and nasty eagles too. They have to get to a university with a working particle accelerator. What a challenge, through the flooded subway and always pursued by monsters.Suspend ones reasoning, just take it for a way-out fantasy. And it looks better when watched for a second or third time.The story is good, the characters are well-defined, the acting is good, (especially that of a support character Eccles (William Armstrong) who is absolutely terrified), and there is some memorable dialogue, so I've given it a 7.For once, Catherine McCormack doesn't even get kissed!",0
"I have lived in the Los Angeles area for about a year now. When I can, I enjoy seeing free screenings of movies. As I understand it, these test screenings are done by marketing-research companies at the behest of the movie studios. You watch a movie for free and then you fill out a form explaining what you liked and didn't like about the movie. The company then selects a smaller group of viewers for a Q & A focus group.So I saw a free screening of A SOUND OF THUNDER about six months ago. We were told that the special effects were just ""mock-ups"" and therefore to not judge those effects too harshly. And we were promised that for the actual release the special effects would look spectacular.I just watched A SOUND OF THUNDER on its opening Friday and the special effects were EXACTLY the same. They used the mock-ups, the ""pretend special effects,"" for the release.Which leaves me to believe that the test screenings got such bad feedback that the studio decided to cut its losses. They didn't advertise this film very much and they didn't spend any REAL money on the special effects.One thing they may have changed was some of the editing. The pace felt a little better than the original free screening. I mean the movie has a lot of problems but it seemed like some small things were cut or at least cut differently.I'm hoping that the DVD will have a commentary track so we can hear the behind-the-scenes story of what really happened. But I doubt the studio will put any bells and whistles on the DVD release.I agree with everyone else. This is a bad movie (with the exception of Ben Kingsley's interesting character work). But it was made worse by the studio's lack of commitment and backing.",0
